timestamp,transaction_id,duration_time,item_code,amount,user_id,payment_method,is_anomalous
2024-10-19 21:19:33,dfe1ccf0-c767-4d38-b5ec-2e5b0948a260,5.17,A123,18.83,724258a8-b9fc-4ca6-8ae0-cab09ce7787b,cash,0
2024-03-01 19:14:21,d8b90239-f18e-4717-b834-0b2df242558f,14.63,B456,9.54,a137f0c2-2284-4fd7-bf8c-15724a125818,debit_card,0
2024-01-18 23:51:09,cdafe1df-41f0-49a1-bfd0-a5d450b80de6,8.42,B456,17.5,6f20b73e-078d-43cc-9707-f30d8489c727,credit_card,0
2024-04-20 13:19:51,84552796-acfb-462e-a33a-5c024c6804a1,14.72,C789,24.69,e43db6fd-2793-4c7d-90d4-a6ae1ad30be8,credit_card,0
2024-08-22 11:45:08,6ece2f40-6216-4a4c-84de-610c574d686a,12.14,A123,40.0,0ddf91de-1670-4862-acf8-e4f7e88719d6,cash,0
2024-02-08 13:45:33,68cadf6a-f76d-4ca2-93cf-e24ea25e7269,10.01,A123,9.39,500333dd-39d5-44c6-9ed6-3baf55408bb3,credit_card,0
2024-10-13 17:03:59,4ba69831-a15d-4468-92f6-488494317758,11.89,A123,22.18,0808b276-8b01-44eb-b0c7-3a4d20a98fd4,credit_card,0
2024-05-24 12:31:41,1ffe2695-c473-4d50-84a1-bc1a4bdc0568,5.55,A123,41.88,5c3db839-505d-4a43-ba23-8cb1ff8c3df0,cash,0
2024-04-30 19:47:43,343d6d95-059f-4a7c-9e98-4ea8ababde38,14.01,A123,6.85,cbb42d50-7ae6-4c4a-b260-d4ca45e34808,cash,0
2024-02-21 14:35:32,31a29eb8-90ad-420b-ab28-57df6e4a4e0d,11.67,A123,6.68,7a67810e-d6e8-4b07-b449-d5301f06519b,cash,0
2024-06-05 17:40:05,c8601574-bb2a-483e-9ab5-a0f9f803c1e1,14.04,D012,46.4,13866f82-8ec6-4e56-9cc8-a59a2c239662,cash,0
2024-07-17 20:27:03,5386e004-5855-4e84-b8ac-48432e5ee708,8.49,B456,17.78,b4c465fd-34a2-42c8-83a3-523bce8e6350,credit_card,0
2024-06-28 11:07:28,ffa16274-40fa-4a72-9e11-c79573b19789,9.58,C789,29.75,5da72f54-13e5-472d-b3d2-73d8ce073ad7,cash,0
2024-03-14 05:15:39,49f77f6d-2867-44c3-b19f-60d9d83c5d3e,7.35,B456,19.63,469d8700-9b41-48aa-b862-29b7988da337,debit_card,0
2024-08-15 18:06:57,9472d70f-191f-4ea9-8771-ba919dc7dd5e,6.25,C789,48.7,a42b31b0-d2b8-43d7-993d-a9213daa9ad1,cash,0
2024-05-15 17:21:34,07cf21a7-2da1-46cd-8f77-463976e3fef5,14.75,D012,44.15,d7c7f35c-5812-4549-b93d-a50c66bfcad3,debit_card,0
2024-05-23 15:43:08,44d59826-832f-422c-b9a5-3989e2c7242f,8.9,D012,44.71,09b7f233-bddd-4fe1-be8d-b80ec72ad889,cash,0
2024-07-22 19:37:27,6b4c82a6-e59a-4aac-8ee3-4d1ccc7a62ca,11.94,A123,22.84,c382dec0-c00f-483b-b091-b48a92e1a79f,cash,0
2024-08-03 21:41:55,9d3356fc-8382-4045-a25a-79c6525a1171,12.67,A123,24.39,6938fba0-b033-401d-9e8e-5ba88a0c4e1c,cash,0
2024-03-22 19:14:48,100923d0-8d96-4dcd-9859-a9aee3c7e6bd,5.17,A123,22.55,c8072abf-87ab-4300-bb42-c1b9cf77e600,debit_card,0
2024-07-18 14:54:30,25b61f74-67db-4956-9a24-0c8220009beb,8.44,B456,33.62,6bf3cd84-5ff6-4990-8be6-64825d0a3e1c,credit_card,0
2024-05-01 12:17:11,658d4e7c-6be2-44ad-bed0-3f6b5b9f397c,7.28,A123,41.33,f0f99e8a-5279-4e6d-9845-161bda324850,cash,0
2024-07-08 23:55:40,09b12338-8936-4f61-910c-d1da81363651,1.86,D012,33.49,f294d91f-4c05-416a-a8eb-054d213689ff,credit_card,1
2024-09-22 16:49:48,3affac0a-2ff6-44d0-a4a5-8fa11481b10f,9.9,B456,42.8,1a8b192f-ec52-4b56-b8c2-9ee19c68b037,debit_card,0
2024-06-22 15:28:34,f21c3722-1164-4292-8f6d-f5e29a6293c4,8.12,C789,16.22,3daf2fdd-c3cf-429e-9ee9-1b6584da70c4,credit_card,0
2024-06-30 16:29:03,2b55c8ef-420c-4405-add2-89eb09a777db,8.88,B456,32.83,1c47529b-5fae-46d6-a69d-892bbb17f504,cash,0
2024-02-11 11:35:21,5e0afa29-f889-4a12-8200-1975721d7655,14.53,A123,48.38,6321564c-8189-4374-a1eb-96f4e61d93d2,credit_card,0
2024-08-03 18:42:26,ad1f8203-459e-4f35-9960-ca5d1c2b4a50,8.1,B456,38.34,a0d66f43-f027-4c93-8c5f-a6b1226e017f,debit_card,0
2024-02-09 04:51:50,86310dfa-cf70-445d-a83f-d2c88fc5e870,1.32,D012,49.99,e1351b38-2c17-496c-aff4-6297d5aca446,credit_card,1
2024-05-07 17:47:02,d44dffa3-2eef-4348-894b-4f2825a6187e,12.76,C789,18.46,88d7b36c-c8f0-44e0-b941-200a5c245561,credit_card,0
2024-01-10 23:27:41,6d6ffa84-dc2a-42be-be89-ffc036cecf71,14.25,A123,27.69,71ff99e2-efff-4e88-a3ba-5b1bfce7e6f2,credit_card,0
2024-05-13 17:46:55,c97ac6cd-667c-4835-bd42-73b8633e35b6,6.5,B456,35.62,8690ee95-8e57-4974-976f-b501ac9f786a,debit_card,0
2024-02-04 13:27:36,ee8743da-a1a7-4468-85c3-061903657a98,6.34,C789,11.02,a5287744-41a0-4400-9268-7039bd56257e,credit_card,0
2024-11-06 00:02:44,8b4840ba-3dd6-47b8-bd7c-2d4d75036c85,1.18,D012,49.99,6af426a5-c8e5-4bea-8789-edfe99d68b94,credit_card,1
2024-01-12 23:40:20,b2c180ef-304b-4a37-9273-4553aa2f19bd,1.51,D012,22.73,1ee9af59-fed8-4f20-8be1-3adb056ae9d9,credit_card,1
2024-06-02 11:41:00,dfeaeb96-5618-423c-9768-4c91cb79acb7,11.53,C789,11.18,6d1a22e4-6f8a-41cf-b71a-3af3213bf270,debit_card,0
2024-04-05 14:27:30,0b9be8c7-02d4-4a14-ae39-c605608d592e,11.81,A123,42.75,3412e8d1-cc24-456e-88fe-551f43423626,debit_card,0
2024-04-05 11:29:36,351390e7-32df-4632-9add-c51df0aac43d,13.98,A123,33.26,aff433f5-526f-4b58-8f4a-c13d0d74a268,credit_card,0
2024-05-24 17:52:11,9d56fd6f-91ca-478d-980d-dba4c7bd0174,10.08,A123,10.84,df219077-27db-4b68-ae1c-ed93e02bef66,credit_card,0
2024-10-08 03:53:55,4df142d5-0089-4039-a082-0d3712fd243c,1.46,A123,24.26,9ef3be23-56c4-4bb4-847e-a0611c580feb,debit_card,0
2024-09-19 15:54:16,f2006b21-7ec5-4b15-a849-0c6ca97890c8,6.04,B456,39.14,84caf04e-686c-4cc4-93b1-568bbf48c463,debit_card,0
2024-04-13 13:40:44,cf4ff46d-c68e-4fa3-849d-f317ac74def2,5.69,B456,7.63,ac294ec0-908b-40a5-9f30-e72104e9c000,credit_card,0
2024-02-12 11:44:19,8825e3d8-ea5d-48b4-a038-e7eea61bce27,6.63,B456,41.08,ec8c9196-c0d1-41a6-ba02-a4f9fcb2e61d,credit_card,0
2024-10-04 20:39:48,4234ba93-86e7-47ff-ab68-4830c220a205,13.65,D012,47.8,0ed883eb-389d-4378-bb15-ce55c8b02cbd,credit_card,0
2024-07-11 15:20:21,9470533c-6c2a-429a-bbaf-55f469f36cd1,11.52,A123,38.17,b014beed-6a33-4d04-a67f-3d6f3b3a7542,cash,0
2024-08-03 11:16:45,7d9a754a-cd16-4a96-81ba-6afede4c309d,9.57,A123,11.8,0764c902-eb61-42dd-8201-556b0f128eb0,credit_card,0
2024-09-01 18:57:07,d30ec507-0e33-4cdb-af72-fb17347f1b72,12.37,A123,21.68,6e5a7ba9-4203-4430-aa36-c59ba9cdabf4,debit_card,0
2024-07-16 20:55:23,8ab72579-0353-4521-a676-3eab5873afca,11.04,A123,30.0,c571bc3a-7d1e-4e4f-8e04-23ef9a1e761d,credit_card,0
2024-06-11 23:02:22,5565feb7-2829-4efb-97ef-4777707f137b,8.35,A123,34.52,4b566b6a-8faf-4e31-ab7b-455eba0f2672,debit_card,0
2024-06-17 03:20:36,ba4ed766-c282-4ff5-9cbb-014102c20df3,6.76,A123,41.72,fdb32eee-4492-465d-8bb8-863e70b715b1,cash,0
2024-02-26 20:53:29,57e24f31-ae2b-412e-997c-47c147556569,11.95,C789,11.73,6efc2684-0e2a-40a2-89c1-6550250e9a41,cash,0
2024-07-13 03:04:46,2a2ccce5-8d49-46a5-9e34-299826c53f40,5.54,A123,40.72,31331560-be60-4816-a8e0-95dfbda5de5e,credit_card,0
2024-08-25 11:01:32,c559acac-30ff-4756-90a3-b8a8383e14c0,6.89,B456,39.74,4c9893e3-63e9-4895-a266-0196f38a38c1,debit_card,0
2024-09-01 17:33:07,05ed58cf-2cf2-4050-ac45-229c330bf31c,12.87,A123,23.13,099d8bba-0b0d-486a-ba27-f0040cf9167b,cash,0
2024-11-03 21:11:03,6ba60d91-d8a5-400f-a0d1-6b316bc75f2f,6.18,D012,26.78,ef965117-d24b-4ecf-9a6d-24ce98b3f4f5,debit_card,0
2024-04-16 18:59:56,08b00dbf-0c80-408a-a7fd-1b5c96e45ba2,5.7,D012,41.42,6fdafae2-1120-4685-a496-6adc0e1d3ce0,cash,0
2024-04-27 21:29:45,85cbb17e-5d7a-481d-9494-97fa6d6ff43f,13.44,C789,27.1,04412a06-0e31-4f73-abaf-4574d2ec4007,credit_card,0
2024-11-06 17:38:12,e979ac4d-2f86-4987-b817-2e55da2d6070,6.75,C789,33.53,cf7c94db-bc13-428b-a171-371ad74371c1,cash,0
2024-03-18 15:53:09,67067475-20c5-4b33-8580-4c96327fb1f6,14.02,A123,25.56,721fd766-5906-4ad6-8d9b-d30d04de1bc9,credit_card,0
2024-08-10 14:45:06,deefe001-d1f6-4512-8978-fbfb1db79957,12.29,C789,34.78,44db4cbf-a1ac-46c4-b9c0-264b5813f9ba,cash,0
2024-05-28 19:43:01,6079d20f-e4b7-4218-ae3e-a2214d1a395c,13.22,C789,45.29,3d77daae-aae6-4a56-aa30-29f476eb4362,credit_card,0
2024-05-27 12:52:33,1257593e-285e-463a-8a57-c48fbf366e49,1.24,A123,21.84,12dd606e-f039-42ed-bea4-7d79d959973c,cash,0
2024-03-26 19:32:08,f29bbb73-1bea-49e8-8d7f-ca04ba8e2073,11.06,A123,42.44,cdd976c1-3104-4f4f-b2f8-336d039215a2,credit_card,0
2024-02-12 16:39:17,4515539c-f411-486f-9677-ec6bf02290fc,7.29,C789,33.04,4bdae757-c9fa-442a-bde0-41a17bd8851a,credit_card,0
2024-01-23 20:37:36,80e5485a-5b68-415a-9259-60c06698e6d6,8.5,A123,42.56,00e1e092-3596-47e9-b784-b5e920eb20e0,debit_card,0
2024-08-30 12:33:33,b91e8d81-13fa-4601-a9b0-9e102aeaa090,12.27,A123,28.41,f5ce7c50-3078-4ac6-b0a9-e21464276593,cash,0
2024-04-27 18:48:40,2a0d3540-1557-40b9-9813-077ece7c22f8,9.26,A123,46.21,685da081-47d5-4e10-bd0e-f1f88a73ae1c,credit_card,0
2024-11-20 11:09:07,186cc425-07a5-4895-b920-b6bcee8059dd,11.44,A123,35.4,3da65fd6-478a-4bff-abdf-793833f1ad43,credit_card,0
2024-09-26 06:04:14,7d649b76-4896-4b9c-9918-73eee23e940d,13.53,D012,32.0,e5e94421-d120-4502-8206-927d53060b0f,debit_card,1
2024-03-13 11:28:52,7b1f5131-363b-4a8d-a672-4d0c572fa135,6.91,B456,23.73,1c7e4e49-d24a-4438-aa35-7b4b13f33b93,credit_card,0
2024-09-02 17:34:00,10980e8e-0677-42d4-8009-da0e74515592,7.57,B456,16.64,fd18c09a-4e59-45fd-9a83-d89502f13d94,debit_card,0
2024-10-30 14:39:49,31e0dbe4-d70c-4ac6-9c45-b195390f727a,7.4,C789,18.35,d595078b-a5b7-4ff2-8141-a5f1e1c51a04,cash,0
2024-02-15 11:30:23,e39ead67-7caf-483b-8c39-76cca3b25b12,7.71,A123,37.3,8739160e-181e-4f04-9d24-f16e19ccc9db,credit_card,0
2024-04-30 16:50:00,44d23193-7541-42ac-867b-23c128eb1d82,6.73,B456,37.1,487e1057-1ec6-48be-b862-ce48c4b22f23,credit_card,0
2024-10-06 13:45:25,ac83705c-1875-4457-8bd0-2c3557fa13bf,7.52,A123,15.71,0b6d1c76-2108-41e9-94c2-fe0d1a801e8d,cash,0
2024-04-01 09:11:11,71f995c9-28de-4c55-a3eb-bf8da41505a1,13.84,A123,16.53,1e687fce-0c98-45fe-9cc2-93ce97b82ef4,credit_card,0
2024-10-14 22:17:44,b6927693-a3e9-45a0-a2d0-67c2f5eaa65d,24.66,D012,49.99,04de42f4-85b0-460d-ab9a-f874a489d150,credit_card,1
2024-10-05 13:04:46,4c9ba99d-5181-436b-a8a0-ca76a94d9df6,13.66,B456,17.92,590edce6-e721-4368-8451-fbde9b8c87e3,credit_card,0
2024-07-19 13:57:01,9f236b83-dfab-4dcb-af64-20dccf5d031b,13.78,C789,28.17,3d10e441-189a-4e40-81c7-bea87cafc886,debit_card,0
2024-08-20 11:11:06,16a1e4bd-17d8-43b3-bdd6-2d7fd1ed49d8,14.74,B456,12.81,a52cd7e3-2626-4d51-9cdf-8a50cc0c4b0e,credit_card,0
2024-11-17 21:09:57,03405325-a3b5-4af3-8bea-677aed9d072d,8.24,A123,10.13,40914b8b-73df-4419-a73a-b7c806521f71,cash,0
2024-11-19 11:11:59,675eeb66-4df1-482e-9c7e-0e434c4ca299,13.25,D012,38.09,b806dadc-f7da-4383-acb8-c5d86ebabeda,credit_card,0
2024-06-18 17:32:15,ccecdca1-cc9b-4035-a4cd-063fe9134c21,5.25,C789,9.17,fdc7810d-85cc-4037-9132-e93e889b5a6a,credit_card,0
2024-01-17 12:51:09,805016bf-cd9d-4105-b8e3-257e44a3b9cc,14.86,A123,23.52,92806f4a-595b-439f-bfb3-1eedd9ed3b6e,credit_card,0
2024-09-18 11:48:05,30277ce4-2d3d-4790-9b52-30cce43698fc,10.86,B456,32.63,a55ede97-6f85-4d7a-9483-642fd64f67c6,debit_card,0
2024-08-25 16:26:52,cca2e6b8-ff87-4f51-9695-79ac1d024b81,9.98,D012,44.42,cd2fbd69-e0f5-45af-a7ec-e01ed30c4f79,debit_card,0
2024-04-30 20:16:34,4bf1be4f-4729-4a9a-b78f-0805c664688f,6.36,A123,34.33,9c198c0f-8d3b-4aae-bdb7-d7f06e40216d,credit_card,0
2024-11-14 11:16:32,a4366091-889c-41ea-bd00-5cea3f580f27,5.6,C789,42.86,e364fa1a-2e24-44e0-b965-601c81524938,cash,0
2024-08-28 14:18:16,c918f577-177f-41d9-9d2d-5e6d81d549f6,12.06,A123,29.58,f945cf5c-11ca-47e4-a7b1-1dda1376c90d,debit_card,0
2024-03-21 16:47:31,cf811b61-c190-40ff-8fc2-ab189eb69e2c,7.06,B456,38.25,e99bf0a0-b769-4a97-a35f-b28cb5591dcb,credit_card,0
2024-08-19 16:21:16,f472c281-a7e0-44f1-9744-d56d1f4d6e9f,10.42,A123,38.24,d04e6c0e-a572-47e4-a638-af5ab5f54d28,cash,0
2024-06-27 19:08:28,5cb1ce64-6cd9-4e3b-92cc-cbe11674b801,9.76,B456,36.2,272d8401-26fb-4c64-aa9a-21a3e19aa700,cash,0
2024-07-29 11:35:44,96e574f2-6461-40d6-b9ff-8f92c7c0c2ea,9.07,B456,19.19,b5f8d9dd-c587-4ed8-a27b-9d2eff4a8e35,debit_card,0
2024-11-09 15:55:27,9c503b83-87fc-42b7-8ebd-97c6727d44f0,11.88,A123,17.37,e9564bc3-64ff-46fe-a6ff-73cf27843d00,credit_card,0
2024-04-18 17:42:50,d8986890-66c6-4ea2-8a9c-cf8d078edda7,14.05,A123,23.92,9054af77-4b74-476b-bd8c-1bdde0ece121,cash,0
2024-02-18 21:10:59,402650a8-1e85-45f7-85ed-ac195bc678bf,7.57,B456,12.73,428a09aa-e990-438e-9f78-42325c5ce817,cash,0
2024-05-21 14:46:17,e2143391-3478-4f4a-b58c-091568a62082,14.66,A123,26.82,8a9d5067-d72a-416b-9f8d-5e0d2821342e,cash,0
2024-10-15 20:37:26,a411d292-134c-4bf0-9b19-cb5f62b58f60,7.97,B456,6.33,12e80dc8-3576-4de8-bb2e-7ec95c049880,cash,0
2024-02-29 11:54:41,30481e45-1d6a-4c91-b6b5-68a5f88ec3c5,10.54,C789,49.24,d0b681f1-3f4b-4a53-b25a-a755bfb93cf6,cash,0
2024-02-07 16:14:59,e60a9728-4880-44ac-b898-80d64a0e6e1e,13.01,A123,19.55,56c29fcf-fb8e-4928-9a47-c2e89bf8e468,cash,0
2024-01-01 14:07:31,1a9b708b-d337-4d77-8af5-d5d08c6b95a5,11.38,A123,43.11,04f18346-72d2-4b2c-8886-0c9589c49a8e,credit_card,0
2024-05-14 19:00:02,641bc4a8-a2a5-43bf-b94f-a7a10dfed12b,7.3,B456,49.61,55ee71e6-3586-4a34-9a6c-07561b1b47c1,credit_card,0
2024-04-14 17:44:16,035ab98c-0bcd-4d18-93ba-e0d2f91f565d,12.47,C789,22.82,492f1799-3fb8-434d-9467-1bcc18d2a36a,cash,0
2024-06-21 15:48:49,af2bf55a-1b6c-467f-963d-827fd60f8681,9.89,A123,21.99,d3d3fc2a-3e10-4091-b447-8c6b1fe3a94f,cash,0
2024-09-23 15:55:55,4c4786f4-cc6e-45e2-bd43-d23e6cb5feb0,9.44,A123,41.57,60ec6e86-186a-4761-ae9a-a96f0918f96b,cash,0
2024-03-19 14:10:23,b3d535b7-36e4-4cc3-b6cf-62249e3a4547,5.7,C789,41.85,0f4a7577-fcaa-42e6-b11c-95fe1f1bb84f,cash,0
2024-11-16 03:27:09,0e8c1135-c3eb-4ff8-b4e2-b6229a016545,13.25,A123,23.08,5100e977-ac8b-40ef-9311-d7da3c908c81,credit_card,0
2024-05-07 14:47:54,4c75d2c8-bd6c-4be1-a109-dd4e8ea2f778,8.52,A123,49.74,cdb3b15e-0ffe-410e-90b8-7f274e2dfd03,cash,0
2024-09-28 20:26:47,245b86f2-7b8c-43dc-9cce-1a3c504eb12e,9.64,B456,11.02,cf543e89-86ce-4d9b-a2fb-e24215d93eb8,cash,0
2024-10-22 16:13:19,7e4afa50-a70a-4f7d-b589-f8eff3118da8,8.94,B456,39.53,8a2cfbfe-7e5f-43c2-bcc9-ca380e782bc5,cash,0
2024-07-10 21:10:23,ae90ea7f-7e56-43e7-9717-3315f9ede8d4,12.88,A123,32.25,38eb2ac8-4169-4b0c-ac78-45553e3a4d0b,credit_card,0
2024-03-01 17:33:12,17ee7545-ddc3-4cd0-a748-92535744a3ff,7.58,C789,41.49,955a7d19-5e6e-4fc6-b67c-5d818056bea6,credit_card,0
2024-07-24 19:01:14,4ee643aa-d425-4c65-b000-125efd3f2ac6,5.64,A123,6.34,ec2a5b47-28be-47f3-aa48-dd6733488b5b,credit_card,0
2024-04-11 14:38:22,4ba3ee21-9641-401a-b85c-4e6e00c558b8,14.92,D012,24.17,095cffd9-b5ed-4a48-83fe-2310594b6c05,cash,0
2024-10-28 16:06:03,9d902b50-ae78-40e9-97e6-99d29a34ef1a,13.16,A123,48.51,c4423d92-750b-4b1b-abfe-f57f12ee7f31,debit_card,0
2024-01-02 18:11:05,fecd1a65-5eae-497a-8c6b-36196aa81ac3,8.26,C789,49.26,4818b18b-5c23-47a9-9f93-cde420f9311b,credit_card,0
2024-10-26 03:53:44,6ff11352-10cc-465e-ac72-6d0fdf0e6fb3,14.49,D012,49.99,864b00fa-5fea-4a73-a805-b2fb373fa49b,debit_card,1
2024-05-01 12:15:11,f3d727c7-bc24-4616-b4c1-dd2bafb57ca2,11.29,C789,17.87,fa93b699-ccee-405f-a445-3f179055e3af,credit_card,0
2024-04-23 14:51:10,7b9cd9bf-0d98-4cf0-8155-9da961e1b81a,6.08,D012,28.44,99f50b88-dc8e-4cb9-80c7-d601948d6084,credit_card,0
2024-11-16 11:22:37,b240bf8c-765d-44cc-8e5a-349c1f73dcc3,13.48,B456,39.09,8b903361-8fa4-43a1-bbcf-21191112f2ac,cash,0
2024-11-13 20:05:43,616cab53-c458-4d22-8a13-56c6c6110dd9,12.5,A123,47.01,49810a30-88a4-43c7-abc9-325e1f4f5dda,cash,0
2024-05-26 13:09:11,88e1116d-46df-411e-9719-ae8fdb424c7e,8.94,D012,37.37,8ac8c470-a38e-4d5e-9f9a-af3e6711898a,credit_card,0
2024-09-05 14:12:03,af5298db-2ef7-4a24-9f1d-2340b4d56d1b,9.05,A123,46.35,9727dd53-03e9-4cd1-9ea7-d2d3960e8aab,cash,0
2024-06-05 18:22:02,327f7f8c-6cd2-4327-9202-1aa7c5632405,7.25,D012,19.59,aea5a481-b34a-4c29-826c-a78b1bb1be52,cash,0
2024-08-27 11:36:59,f0776820-6cfc-4f2a-a30a-996483de8e3c,11.66,A123,40.15,921717bc-53f6-4719-aba0-b39d082033b1,credit_card,0
2024-10-25 11:14:54,d236d354-a40f-4df6-9583-2583e95cb95f,14.26,A123,34.46,7b674c64-1df7-43a9-a123-3f4e2a4c5b73,cash,0
2024-04-26 12:41:16,86f5e859-f0c0-44de-8786-802e8ec11af9,10.77,D012,48.42,42a98093-2dfa-4217-876b-2270a03d9233,credit_card,0
2024-08-24 14:47:40,11f58893-9e96-4ebb-ae0a-d041177748ed,9.52,A123,42.66,a1cfd077-5146-4e21-8df5-acfb59113fc7,credit_card,0
2024-09-10 14:04:04,a0cd948c-51ab-4136-8511-a3136cf24a2f,7.81,D012,19.78,a43559c1-334f-47b6-86d8-8807ee879139,credit_card,0
2024-09-29 19:08:59,74598fec-cf25-4284-a19f-f8160a623d8c,9.77,B456,44.46,00889ca4-67df-4a73-afa3-ef7fbc87bb6c,credit_card,0
2024-04-23 08:48:01,e033ec3c-6d99-48ca-83bc-ae60505bf05c,14.97,D012,18.21,423ecbd5-0370-43b0-bb9f-050eb688200d,credit_card,0
2024-10-07 12:05:35,431b7e58-498b-44bb-b7c7-86e10e7e935f,12.07,A123,19.35,30a48e7b-4d53-416e-bb9e-824b4ac119a4,cash,0
2024-04-26 21:48:08,6b83c63f-98a7-490c-a69f-8be458a282c1,9.68,A123,32.6,c49f311c-4aed-44a6-afc8-f00ba084c81b,credit_card,0
2024-02-21 22:34:13,04681810-5cef-4679-bc6c-2085b213e7b1,22.55,D012,14.31,f2bb26fa-98b3-4e89-aa18-4feb1fd0d144,debit_card,1
2024-08-17 17:51:14,12c59dda-4ac4-48ca-bc70-9c1913c201f0,12.45,D012,37.22,fe44f085-162a-402d-b946-ea10e3b96789,credit_card,0
2024-06-01 15:15:31,197f1c5f-3758-4528-8e36-80e187dd4f4d,13.69,A123,38.56,a04f5e5d-4572-411b-bd13-86967ac2da12,debit_card,0
2024-06-05 19:14:37,00880471-4ae5-4cdc-b341-2f104f832b44,11.41,A123,25.51,d367d818-5ce1-4585-952a-c8c76796fb4b,credit_card,0
2024-03-24 17:04:35,793a3745-3fa2-4b69-8fe4-61b11b0d8ce1,26.92,D012,26.07,7fa58bc4-c54f-4071-beb0-d8b7ed4a81ab,debit_card,1
2024-02-26 16:44:27,efb2ca57-f480-4a41-8eb0-7520b2e62045,12.03,D012,44.62,66a37428-1359-4798-8330-1dc79627f43f,cash,0
2024-01-08 19:48:39,9ad27ce6-2d5b-406c-a2ad-d04b6cf1b7fa,7.04,B456,17.28,4d53549b-23f7-461d-a9b8-45226b6e461c,credit_card,0
2024-04-20 14:27:12,ab7970dc-44a0-4025-981a-87942554ab3c,10.31,A123,17.4,b9272cbd-5667-490c-a56d-34d523a5315f,cash,0
2024-10-31 14:50:40,4a02cf0b-f987-4115-91f8-f1bdd837e597,14.65,B456,13.3,a07eee46-9452-4135-b4fe-746d8f41d2e9,cash,0
2024-04-04 14:18:03,c6b77a09-51ed-40c8-8849-cff96fdcdfbf,11.35,B456,45.86,889b0849-9003-409e-a555-d66052c55ff4,credit_card,0
